PSLV-C 52 sens11=Cylinder(P+) HSCTYHFPP
ITI ITER IMA IKHS NCO IAXI IPA ICAR ITHN KEL ITAB ISHK INV,IGM,IT,CON,ITR,IAI,IFR,IRA
1 	0     1    0   6   1    1    0    0   1   1    2    2   3   0  1   1   0   0 0
RADIUS, ANGLE, LENGTH OF EACH COMPONENT
0.7       20.0      2.589     0.0       0.0       4.5000    0.0       -15.0 
0.7500    0.0       0.0       11.5176   0.0       3.644     1.5702    0.0 
0.0       23.0
RETR   RETS ALAMDA ALFA  DUM   QINS  RC   GIN
1.0e+116  0.0  0.0   0.0   0.00  0.00  0.7  1.4
NT
12501
    TIME          ALT                RV                Mach       dynp             alpha     qalpha         
              0.000      23.8      0.00     0.000       0.0      0.00      0.00
	    126.900   89017.9   1993.78     7.224       7.8     16.38      2.23
	    126.920   89041.0   1993.93     7.226       7.8     16.43      2.23
	    126.940   89064.2   1994.08     7.227       7.7     16.47      2.22
	    126.960   89087.3   1994.24     7.228       7.7     16.52      2.22
	    126.980   89110.4   1994.39     7.229       7.7     16.57      2.22
	    127.000   89133.5   1994.54     7.231       7.7     16.62      2.22
	    127.020   89156.6   1994.69     7.232       7.6     16.67      2.22
	    127.040   89179.7   1994.84     7.233       7.6     16.71      2.22
	    127.060   89202.8   1994.99     7.235       7.6     16.76      2.22
	    127.080   89225.9   1995.14     7.236       7.6     16.81      2.22
	    127.100   89249.0   1995.29     7.237       7.5     16.86      2.21
	    127.120   89272.1   1995.45     7.239       7.5     16.90      2.21
	    127.140   89295.2   1995.60     7.240       7.5     16.95      2.21
	    127.160   89318.4   1995.75     7.241       7.4     17.00      2.21
	    127.180   89341.5   1995.90     7.243       7.4     17.05      2.21
	    127.200   89364.6   1996.05     7.244       7.4     17.09      2.20
	    127.220   89387.7   1996.20     7.246       7.4     17.14      2.20
	    127.240   89410.8   1996.35     7.247       7.3     17.19      2.20
	    127.260   89433.9   1996.50     7.248       7.3     17.24      2.20
	    127.280   89457.0   1996.66     7.250       7.3     17.28      2.20
	    127.300   89480.1   1996.81     7.251       7.3     17.33      2.19
	    127.320   89503.2   1996.96     7.252       7.2     17.38      2.19
	    127.340   89526.3   1997.11     7.254       7.2     17.42      2.19
	    127.360   89549.4   1997.26     7.255       7.2     17.47      2.19
	    127.380   89572.5   1997.41     7.257       7.1     17.52      2.19
	    127.400   89595.6   1997.56     7.258       7.1     17.57      2.18
	    127.420   89618.7   1997.71     7.260       7.1     17.61      2.18
	    127.440   89641.8   1997.86     7.261       7.1     17.66      2.18
	    127.460   89664.9   1998.01     7.263       7.0     17.71      2.18
	    127.480   89688.0   1998.17     7.264       7.0     17.76      2.17
	    127.500   89711.1   1998.32     7.266       7.0     17.81      2.17
	    127.520   89734.2   1998.47     7.267       7.0     17.85      2.17
	    127.540   89757.3   1998.62     7.268       6.9     17.90      2.17
	    127.560   89780.4   1998.77     7.270       6.9     17.95      2.16
	    127.580   89803.5   1998.92     7.271       6.9     18.00      2.16
	    127.600   89826.6   1999.07     7.273       6.9     18.05      2.16
	    127.620   89849.7   1999.22     7.275       6.8     18.09      2.16
	    127.640   89872.8   1999.37     7.276       6.8     18.14      2.15
	    127.660   89895.9   1999.52     7.278       6.8     18.19      2.15
	    127.680   89919.0   1999.67     7.279       6.7     18.24      2.15
	    127.700   89942.1   1999.82     7.281       6.7     18.29      2.14
	    127.720   89965.2   1999.97     7.282       6.7     18.34      2.14
	    127.740   89988.3   2000.12     7.284       6.7     18.38      2.14
	    127.760   90011.3   2000.27     7.285       6.6     18.43      2.13
	    127.780   90034.4   2000.43     7.287       6.6     18.48      2.13
	    127.800   90057.5   2000.58     7.288       6.6     18.53      2.13
	    127.820   90080.6   2000.73     7.290       6.6     18.58      2.13
	    127.840   90103.7   2000.88     7.291       6.5     18.62      2.13
	    127.860   90126.8   2001.03     7.292       6.5     18.67      2.13
	    127.880   90149.9   2001.18     7.294       6.5     18.72      2.12
	    127.900   90173.0   2001.33     7.295       6.5     18.77      2.12
	    127.920   90196.1   2001.48     7.297       6.5     18.82      2.12
	    127.940   90219.2   2001.63     7.298       6.4     18.86      2.12
	    127.960   90242.3   2001.78     7.300       6.4     18.91      2.11
	    127.980   90265.3   2001.93     7.301       6.4     18.96      2.11
	    128.000   90288.4   2002.08     7.303       6.4     19.01      2.11
	    128.020   90311.5   2002.23     7.304       6.3     19.05      2.11
	    128.040   90334.6   2002.37     7.305       6.3     19.10      2.11
	    128.060   90357.7   2002.52     7.307       6.3     19.15      2.10
	    128.080   90380.8   2002.67     7.308       6.3     19.19      2.10
	    128.100   90403.9   2002.82     7.310       6.2     19.24      2.10
	    128.120   90427.0   2002.97     7.311       6.2     19.29      2.10
	    128.140   90450.0   2003.12     7.313       6.2     19.33      2.09
	    128.160   90473.1   2003.27     7.314       6.2     19.38      2.09
	    128.180   90496.2   2003.42     7.316       6.2     19.43      2.09
	    128.200   90519.3   2003.57     7.317       6.1     19.47      2.08
	    128.220   90542.4   2003.72     7.319       6.1     19.52      2.08
	    128.240   90565.5   2003.87     7.321       6.1     19.56      2.08
	    128.260   90588.5   2004.02     7.322       6.1     19.61      2.08
	    128.280   90611.6   2004.17     7.324       6.0     19.65      2.07
	    128.300   90634.7   2004.32     7.325       6.0     19.70      2.07
	    128.320   90657.8   2004.47     7.327       6.0     19.75      2.07
	    128.340   90680.9   2004.61     7.328       6.0     19.79      2.06
	    128.360   90703.9   2004.76     7.330       5.9     19.84      2.06
	    128.380   90727.0   2004.91     7.332       5.9     19.88      2.06
	    128.400   90750.1   2005.06     7.333       5.9     19.93      2.05
	    128.420   90773.2   2005.21     7.335       5.9     19.97      2.05
	    128.440   90796.2   2005.36     7.337       5.9     20.02      2.05
	    128.460   90819.3   2005.51     7.338       5.8     20.06      2.04
	    128.480   90842.4   2005.66     7.340       5.8     20.11      2.04
	    128.500   90865.5   2005.81     7.342       5.8     20.15      2.04
	    128.520   90888.6   2005.96     7.343       5.8     20.20      2.03
	    128.540   90911.6   2006.10     7.345       5.7     20.24      2.03
	    128.560   90934.7   2006.25     7.347       5.7     20.29      2.03
	    128.580   90957.8   2006.40     7.348       5.7     20.34      2.02
	    128.600   90980.8   2006.55     7.350       5.7     20.38      2.02
	    128.620   91003.9   2006.70     7.352       5.6     20.43      2.01
	    128.640   91027.0   2006.85     7.353       5.6     20.47      2.01
	    128.660   91050.1   2007.00     7.355       5.6     20.52      2.01
	    128.680   91073.1   2007.15     7.356       5.6     20.56      2.01
	    128.700   91096.2   2007.29     7.357       5.6     20.61      2.00
	    128.720   91119.3   2007.44     7.359       5.6     20.66      2.00
	    128.740   91142.4   2007.59     7.360       5.5     20.70      2.00
	    128.760   91165.4   2007.74     7.362       5.5     20.75      2.00
	    128.780   91188.5   2007.89     7.363       5.5     20.80      1.99
	    128.800   91211.6   2008.04     7.364       5.5     20.84      1.99
	    128.820   91234.6   2008.19     7.366       5.5     20.89      1.99
	    128.840   91257.7   2008.33     7.367       5.4     20.94      1.99
	    128.860   91280.8   2008.48     7.369       5.4     20.98      1.98
	    128.880   91303.8   2008.63     7.370       5.4     21.03      1.98
	    128.900   91326.9   2008.78     7.372       5.4     21.08      1.98
	    128.920   91350.0   2008.93     7.373       5.4     21.13      1.97
	    128.940   91373.0   2009.08     7.375       5.3     21.17      1.97
	    128.960   91396.1   2009.22     7.376       5.3     21.22      1.97
	    128.980   91419.2   2009.37     7.377       5.3     21.27      1.97
	    129.000   91442.2   2009.52     7.379       5.3     21.32      1.96
	    129.020   91465.3   2009.67     7.380       5.3     21.36      1.96
	    129.040   91488.3   2009.82     7.382       5.2     21.41      1.96
	    129.060   91511.4   2009.96     7.383       5.2     21.46      1.95
	    129.080   91534.5   2010.11     7.385       5.2     21.51      1.95
	    129.100   91557.5   2010.26     7.387       5.2     21.55      1.95
	    129.120   91580.6   2010.41     7.388       5.2     21.60      1.94
	    129.140   91603.7   2010.55     7.390       5.1     21.65      1.94
	    129.160   91626.7   2010.70     7.391       5.1     21.70      1.94
	    129.180   91649.8   2010.85     7.393       5.1     21.75      1.94
	    129.200   91672.8   2011.00     7.394       5.1     21.79      1.93
	    129.220   91695.9   2011.14     7.396       5.1     21.84      1.93
	    129.240   91718.9   2011.29     7.397       5.0     21.89      1.93
	    129.260   91742.0   2011.44     7.399       5.0     21.94      1.92
	    129.280   91765.1   2011.59     7.401       5.0     21.98      1.92
	    129.300   91788.1   2011.73     7.402       5.0     22.03      1.91
	    129.320   91811.2   2011.88     7.404       5.0     22.08      1.91
	    129.340   91834.2   2012.03     7.406       4.9     22.12      1.91
	    129.360   91857.3   2012.17     7.407       4.9     22.17      1.90
	    129.380   91880.3   2012.32     7.409       4.9     22.22      1.90
	    129.400   91903.4   2012.47     7.410       4.9     22.26      1.90
	    129.420   91926.4   2012.61     7.412       4.9     22.31      1.89
	    129.440   91949.5   2012.76     7.414       4.8     22.36      1.89
	    129.460   91972.5   2012.91     7.416       4.8     22.40      1.89
	    129.480   91995.6   2013.05     7.417       4.8     22.45      1.88
	    129.500   92018.7   2013.20     7.419       4.8     22.50      1.88
	    129.520   92041.7   2013.35     7.420       4.8     22.54      1.88
	    129.540   92064.8   2013.49     7.421       4.7     22.59      1.87
	    129.560   92087.8   2013.64     7.423       4.7     22.63      1.87
	    129.580   92110.9   2013.78     7.424       4.7     22.68      1.87
	    129.600   92133.9   2013.93     7.425       4.7     22.73      1.86
	    129.620   92156.9   2014.08     7.427       4.7     22.77      1.86
	    129.640   92180.0   2014.22     7.428       4.7     22.82      1.86
	    129.660   92203.0   2014.37     7.429       4.6     22.86      1.85
	    129.680   92226.1   2014.52     7.431       4.6     22.91      1.85
	    129.700   92249.1   2014.66     7.432       4.6     22.95      1.85
	    129.720   92272.2   2014.81     7.433       4.6     23.00      1.85
	    129.740   92295.2   2014.95     7.435       4.6     23.05      1.84
	    129.760   92318.3   2015.10     7.436       4.6     23.09      1.84
	    129.780   92341.3   2015.25     7.437       4.5     23.14      1.84
	    129.800   92364.4   2015.39     7.439       4.5     23.18      1.83
	    129.820   92387.4   2015.54     7.440       4.5     23.23      1.83
	    129.840   92410.4   2015.68     7.441       4.5     23.27      1.83
	    129.860   92433.5   2015.83     7.443       4.5     23.32      1.82
	    129.880   92456.5   2015.97     7.444       4.5     23.36      1.82
	    129.900   92479.6   2016.12     7.446       4.4     23.41      1.82
	    129.920   92502.6   2016.27     7.447       4.4     23.45      1.81
	    129.940   92525.6   2016.41     7.448       4.4     23.50      1.81
	    129.960   92548.7   2016.56     7.450       4.4     23.54      1.81
	    129.980   92571.7   2016.70     7.451       4.4     23.59      1.80
	    130.000   92594.8   2016.85     7.453       4.4     23.63      1.80
	    130.020   92617.8   2016.99     7.454       4.3     23.68      1.80
	    130.040   92640.8   2017.14     7.456       4.3     23.73      1.79
	    130.060   92663.9   2017.28     7.457       4.3     23.77      1.79
	    130.080   92686.9   2017.43     7.459       4.3     23.81      1.78
	    130.100   92709.9   2017.57     7.460       4.3     23.86      1.78
	    130.120   92733.0   2017.72     7.462       4.3     23.90      1.78
	    130.140   92756.0   2017.86     7.463       4.2     23.95      1.77
	    130.160   92779.0   2018.01     7.465       4.2     23.99      1.77
	    130.180   92802.1   2018.15     7.466       4.2     24.04      1.77
	    130.200   92825.1   2018.30     7.468       4.2     24.08      1.76
	    130.220   92848.1   2018.44     7.469       4.2     24.13      1.76
	    130.240   92871.2   2018.59     7.471       4.2     24.17      1.75
	    130.260   92894.2   2018.73     7.472       4.1     24.21      1.75
	    130.280   92917.2   2018.88     7.474       4.1     24.26      1.75
	    130.300   92940.3   2019.02     7.475       4.1     24.30      1.74
	    130.320   92963.3   2019.17     7.477       4.1     24.35      1.74
	    130.340   92986.3   2019.31     7.478       4.1     24.39      1.73
	    130.360   93009.4   2019.46     7.480       4.1     24.43      1.73
	    130.380   93032.4   2019.60     7.481       4.0     24.48      1.73
	    130.400   93055.4   2019.75     7.483       4.0     24.52      1.72
	    130.420   93078.4   2019.89     7.484       4.0     24.56      1.72
	    130.440   93101.5   2020.03     7.485       4.0     24.60      1.72
	    130.460   93124.5   2020.18     7.486       4.0     24.64      1.71
	    130.480   93147.5   2020.32     7.488       4.0     24.69      1.71
	    130.500   93170.5   2020.46     7.489       4.0     24.73      1.71
	    130.520   93193.6   2020.61     7.490       3.9     24.77      1.70
	    130.540   93216.6   2020.75     7.492       3.9     24.81      1.70
	    130.560   93239.6   2020.90     7.493       3.9     24.85      1.70
	    130.580   93262.6   2021.04     7.494       3.9     24.89      1.69
	    130.600   93285.7   2021.18     7.496       3.9     24.93      1.69
	    130.620   93308.7   2021.33     7.497       3.9     24.97      1.69
	    130.640   93331.7   2021.47     7.498       3.9     25.01      1.68
	    130.660   93354.7   2021.61     7.500       3.8     25.05      1.68
	    130.680   93377.7   2021.76     7.501       3.8     25.09      1.67
	    130.700   93400.8   2021.90     7.502       3.8     25.13      1.67
	    130.720   93423.8   2022.04     7.504       3.8     25.17      1.67
